"id","card_id","year","month","day","from_time","to_time","court","created_at","updated_at","delete_flg","draw_conf_flg"
1068,"87911153",2021,5,22,15,18,"2",2021/04/03 11:06:02.014,2021/04/14 8:33:35.741,"0","1"
1069,"85033445",2021,6,12,9,11,"0",2021/05/04 8:20:32.772,2021/05/04 8:20:32.772,"0","0"
1070,"87259413",2021,6,12,9,11,"0",2021/05/04 8:20:51.949,2021/05/04 8:20:51.949,"0","0"
1071,"87259422",2021,6,12,9,11,"0",2021/05/04 8:21:03.375,2021/05/04 8:21:03.375,"0","0"
1072,"84134418",2021,6,12,9,11,"0",2021/05/04 8:21:17.339,2021/05/04 8:21:17.339,"0","0"
1073,"83920187",2021,6,12,9,11,"0",2021/05/04 8:21:34.219,2021/05/04 8:21:34.219,"0","0"
1074,"86583243",2021,6,20,11,13,"0",2021/05/04 8:21:46.093,2021/05/04 8:21:46.093,"0","0"
1075,"86583931",2021,6,20,11,13,"0",2021/05/04 8:21:58.166,2021/05/04 8:21:58.166,"0","0"
1076,"87328259",2021,6,20,11,13,"0",2021/05/04 8:22:09.506,2021/05/04 8:22:09.506,"0","0"
1077,"87328230",2021,6,20,11,13,"0",2021/05/04 8:22:21.021,2021/05/04 8:22:21.021,"0","0"
1078,"87542606",2021,6,20,11,13,"0",2021/05/04 8:22:32.135,2021/05/04 8:22:32.135,"0","0"
1079,"87542615",2021,6,20,11,13,"0",2021/05/04 8:22:42.954,2021/05/04 8:22:42.954,"0","0"
1080,"86576180",2021,6,20,11,13,"0",2021/05/04 8:22:54.311,2021/05/04 8:22:54.311,"0","0"
1081,"86573853",2021,6,20,11,13,"0",2021/05/04 8:23:05.493,2021/05/04 8:23:05.493,"0","0"
1082,"85634420",2021,6,20,11,13,"0",2021/05/04 8:23:16.970,2021/05/04 8:23:16.970,"0","0"
1083,"86817740",2021,6,20,11,13,"0",2021/05/04 8:23:28.195,2021/05/04 8:23:28.195,"0","0"
1084,"86818777",2021,6,20,11,13,"0",2021/05/04 8:23:37.406,2021/05/04 8:23:37.406,"0","0"
1085,"87058372",2021,6,20,11,13,"0",2021/05/04 8:23:49.616,2021/05/04 8:23:49.616,"0","0"
1086,"87244251",2021,6,20,13,15,"0",2021/05/04 8:24:01.574,2021/05/04 8:24:01.574,"0","0"
1087,"87244438",2021,6,20,13,15,"0",2021/05/04 8:24:13.284,2021/05/04 8:24:13.284,"0","0"
1088,"87244447",2021,6,20,13,15,"0",2021/05/04 8:24:22.845,2021/05/04 8:24:22.845,"0","0"
1089,"86146771",2021,6,20,13,15,"0",2021/05/04 8:24:33.969,2021/05/04 8:24:33.970,"0","0"
1090,"85632487",2021,6,20,13,15,"0",2021/05/04 8:24:45.049,2021/05/04 8:24:45.049,"0","0"
1091,"86601338",2021,6,20,13,15,"0",2021/05/04 8:24:56.280,2021/05/04 8:24:56.280,"0","0"
1092,"86280178",2021,6,20,13,15,"0",2021/05/04 8:25:14.465,2021/05/04 8:25:14.465,"0","0"
1093,"86281391",2021,6,20,13,15,"0",2021/05/04 8:25:26.028,2021/05/04 8:25:26.028,"0","0"
1094,"87540706",2021,6,20,13,15,"0",2021/05/04 8:25:37.513,2021/05/04 8:25:37.513,"0","0"
1095,"87531153",2021,6,20,13,15,"0",2021/05/04 8:25:48.889,2021/05/04 8:25:48.889,"0","0"
1096,"84808001",2021,6,5,15,17,"3",2021/05/04 8:40:02.775,2021/05/04 8:40:02.776,"0","0"
1097,"86560751",2021,6,5,15,17,"3",2021/05/04 8:40:21.262,2021/05/04 8:40:21.262,"0","0"
1098,"87242690",2021,6,5,15,17,"3",2021/05/04 8:40:32.363,2021/05/04 8:40:32.363,"0","0"
1099,"87328268",2021,6,5,15,17,"3",2021/05/04 8:40:43.422,2021/05/04 8:40:43.422,"0","0"
1100,"86585448",2021,6,5,15,17,"3",2021/05/04 8:40:54.859,2021/05/04 8:40:54.859,"0","0"
1101,"86314238",2021,6,6,15,17,"3",2021/05/04 8:41:13.167,2021/05/04 8:41:13.167,"0","0"
1102,"86814995",2021,6,6,15,17,"3",2021/05/04 8:41:24.849,2021/05/04 8:41:24.849,"0","0"
1103,"87086314",2021,6,6,15,17,"3",2021/05/04 8:41:37.124,2021/05/04 8:41:37.124,"0","0"
1104,"87088869",2021,6,12,15,17,"3",2021/05/04 8:41:55.608,2021/05/04 8:41:55.608,"0","0"
1105,"86936700",2021,6,12,15,17,"3",2021/05/04 8:42:07.241,2021/05/04 8:42:07.241,"0","0"
1106,"86949751",2021,6,12,15,17,"3",2021/05/04 8:42:17.161,2021/05/04 8:42:17.161,"0","0"
1107,"86936711",2021,6,12,15,17,"3",2021/05/04 8:42:31.240,2021/05/04 8:42:31.240,"0","0"
1108,"86329044",2021,6,12,15,17,"3",2021/05/04 8:42:51.342,2021/05/04 8:42:51.342,"0","0"
1109,"86757664",2021,6,12,15,17,"3",2021/05/04 8:43:02.444,2021/05/04 8:43:02.444,"0","0"
1110,"86757673",2021,6,13,15,17,"3",2021/05/04 8:43:22.177,2021/05/04 8:43:22.177,"0","0"
1111,"87483716",2021,6,13,15,17,"3",2021/05/04 8:43:34.745,2021/05/04 8:43:34.745,"0","0"
1112,"87692956",2021,6,13,15,17,"3",2021/05/04 8:43:46.624,2021/05/04 8:43:46.624,"0","0"
1113,"87900844",2021,6,13,15,17,"3",2021/05/04 8:43:58.197,2021/05/04 8:43:58.197,"0","0"
1114,"87780761",2021,6,13,15,17,"3",2021/05/04 8:44:11.368,2021/05/04 8:44:11.368,"0","0"
